ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Cluster_tSNE,t-SNE1,t-SNE2,PC1,PC2
CLI9555,1,1,51,1,2,0,3,1,78462,1189,80,1,249,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-54.632942,-36.690636,-1.2030060222535899,-0.5255450154757472
CLI9556,0,1,52,1,2,1,4,1,28148,583,30,0,593,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4,3,-17.585844,40.598442,-0.6878369160339306,1.1837863963030966
CLI9557,1,0,31,0,0,0,4,2,25410,893,30,1,375,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,58.033184,-1.7087344,2.3107859474195234,0.2462650794589272
CLI9558,1,0,33,0,1,0,1,2,23954,847,30,0,31,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,12.817883,-76.58129,1.398071073728799,-1.214093839381813
CLI956,1,1,57,1,2,1,2,1,61571,642,50,0,291,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,-33.8207,29.917389,-1.5306871576530519,0.038275643957574226
CLI9560,1,0,25,0,0,0,5,3,29734,2892,30,0,182,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,45.314983,30.406622,3.7367114096868144,0.6076657450521409
CLI9561,0,0,24,0,0,0,5,3,22513,2823,30,0,264,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,44.49201,35.43466,3.9160325469792197,0.6756297602569892
CLI9562,1,0,22,0,0,0,5,3,20027,1857,30,0,558,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,53.977776,38.687347,3.6369007402279436,0.7114020383374412
CLI9563,1,0,24,0,0,0,4,3,12261,2099,30,0,194,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,61.438854,61.57206,3.66038451774266,0.24255701788187825
CLI9564,0,0,21,0,0,0,4,3,21339,1098,30,0,419,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,71.16437,45.98845,3.2706197692624843,0.24670848941062792
CLI9565,1,0,23,0,0,0,3,3,21652,1547,30,1,261,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,93.22162,31.512457,3.2846254095509395,-0.25093694873118366
CLI9566,0,0,21,0,0,0,4,3,16083,1926,30,1,208,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,64.16126,58.306957,3.6298410498359956,0.23450801424139475
CLI9567,1,0,43,1,2,0,2,2,111955,1445,50,0,329,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,12.002481,-37.738373,-0.32147085876340514,-1.1295697567731027
CLI9568,0,1,42,1,2,0,2,2,107720,893,50,1,361,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,7.329542,-36.759487,-0.6140204710181651,-0.9512982666101907
CLI9569,1,0,36,1,1,0,1,2,18107,1008,30,0,596,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,14.494937,-73.82108,1.445617720759727,-1.2001077855679705
CLI957,1,0,56,0,2,0,1,1,62002,642,30,1,370,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,4,-7.8911095,-48.022484,-0.8054447367802158,-1.3086961851717722
CLI9570,0,0,42,1,2,0,1,2,95857,663,50,0,317,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,5.7475333,-28.97837,-0.4082972140521308,-1.4988014643449894
CLI9571,0,0,32,1,1,0,3,2,21000,1675,30,0,396,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,49.718605,-61.72076,1.9543682728331064,-0.264758464654224
CLI9572,0,1,39,0,1,0,1,2,23034,709,30,0,453,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22.414047,-20.321909,1.0512771714155753,-1.0509093976015078
CLI9573,1,1,35,1,1,1,2,2,31748,1031,30,0,43,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,31.031061,48.791233,0.8210034986589649,0.1937757679010104
CLI9574,1,1,65,1,2,0,1,1,106093,7,50,0,526,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,-24.021254,-61.02506,-2.1795093299633987,-1.385113379472416
CLI9575,0,0,35,1,1,0,1,2,18300,1813,30,1,142,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,24.844162,-59.08016,1.7632422015690632,-1.2275508366151797
CLI9576,0,0,32,1,1,0,3,2,26888,1813,30,1,320,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,47.246006,-61.47191,1.942743404217072,-0.28533494347845983
CLI9577,0,0,34,1,1,0,4,2,31083,1169,30,1,257,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3.3917754,-3.1115239,1.711837134868344,0.21039341855683016
CLI9578,1,1,65,0,2,2,4,1,43946,72,30,0,247,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,-10.934019,63.940044,-1.604617676150888,2.0631068705780966
CLI958,1,0,22,0,0,0,4,3,20697,2099,30,1,305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,63.13433,61.856,3.620084428353568,0.21734297588575183
CLI9580,1,1,58,1,2,0,2,1,104922,955,50,1,236,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,-38.292213,-27.363985,-1.446064896239263,-0.8882351498290131
CLI9581,1,1,91,0,2,2,2,0,80595,974,120,0,97,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-103.73124,-7.9739485,-4.058889707166786,0.5411706818266239
CLI9582,1,0,36,0,1,0,5,2,30558,1146,30,1,153,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,26.334322,6.2919087,1.7585702401766823,0.6991042606401379
CLI9583,0,0,29,0,0,0,4,2,20317,2133,30,0,116,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,70.27131,2.2326458,2.868251604815153,0.21828999929917584
CLI9584,0,1,43,1,2,2,5,2,93065,1169,30,0,397,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,7.7640266,57.90282,-0.5920341263030512,2.3139941819259047
CLI9585,0,0,30,0,0,0,5,2,30830,1928,30,0,84,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,59.33203,11.791419,2.755999898677773,0.6815461724535151
CLI9586,0,1,46,1,2,1,2,1,51595,915,50,0,198,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,-35.85189,31.655607,-1.0563461340151603,0.04537066121527565
CLI9587,1,1,51,1,2,1,2,1,78539,1639,50,0,379,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,-42.858936,29.11968,-1.1977883764051396,-0.046543529067364
CLI9588,1,1,69,1,2,2,2,1,60512,1365,50,0,573,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3,-14.915375,78.114624,-1.7922919155114476,0.9231077496875938
CLI9589,1,0,35,1,1,0,2,2,27384,1606,30,0,437,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,34.590958,-73.69715,1.6897954165439226,-0.7613565269986915
CLI959,1,0,36,0,1,0,5,2,28482,1629,30,0,360,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,31.804462,9.858007,1.9576517454238314,0.689273296147854
CLI9590,0,0,42,1,2,0,3,2,96268,1399,30,0,132,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,-0.037199624,-27.656757,0.24632285498510414,-0.4663751182304936
CLI9591,1,0,42,1,2,0,2,2,112256,1238,50,0,156,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,4.6934676,-30.287302,-0.27226776388731644,-1.0777919060068462
CLI9592,0,1,69,1,2,0,1,1,101472,1111,50,0,344,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,4,-36.876022,-32.972088,-1.7196468431884182,-1.3567555857245976
CLI9593,0,0,50,1,2,0,1,1,106065,818,50,0,336,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,-17.825733,-87.441345,-1.3559693759305298,-1.5767199931094582
CLI9594,0,0,36,1,1,0,5,2,28499,1744,30,0,562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,33.957787,10.394494,1.9996478438971348,0.6855309337675386
CLI9595,1,0,30,0,0,0,2,2,20340,1123,30,1,284,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,87.99384,-25.639242,2.2761871352666416,-0.7171612907377053
CLI9596,0,1,96,0,2,2,2,0,70373,915,30,0,305,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,-53.363556,65.90045,-3.230357681142227,0.9737283608421824
CLI9597,0,0,28,0,0,0,1,2,19591,303,30,0,266,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,66.90552,-34.427685,1.9337532755265578,-1.175288031754825
CLI9598,1,1,67,1,2,1,4,1,114956,1091,80,0,320,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-78.541756,8.554554,-2.265758216738781,0.7243479072413168
CLI9599,1,1,45,1,2,2,4,1,92824,1238,30,0,206,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,0.42334118,64.40313,-1.3088172046960844,1.8237719682655413
CLI96,1,1,61,0,2,0,1,1,47955,1424,30,0,291,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-39.39787,-49.860287,-0.7555138519596616,-1.1871289448317046
CLI960,0,0,40,1,1,0,1,2,28652,916,30,0,246,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,15.634391,-75.41139,1.202681192618777,-1.2218850184041516
CLI9600,1,1,95,1,2,2,2,0,124696,117,50,0,169,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-57.7759,54.449833,-4.264843237487557,0.7610914406548797
CLI9603,1,1,66,1,2,2,3,1,126949,1502,80,0,493,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,-59.248528,31.7416,-2.6644590944365105,1.0384186817498129
CLI9604,1,1,72,1,2,1,3,1,125055,1326,80,0,314,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-77.085724,6.7873487,-2.506975561423328,0.20988305439505525
CLI9605,0,0,35,0,1,0,1,2,27366,1882,30,1,325,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,23.641003,-57.743187,1.6927205874444873,-1.2546221410575011
CLI9606,0,1,45,1,2,0,1,1,41314,686,50,1,187,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-34.272766,-62.18181,-0.7570992492590765,-1.250219966565158
CLI9607,0,1,62,1,2,1,3,1,111694,1033,80,0,430,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,-76.37601,9.05357,-2.228867477645298,0.24549103399472225
CLI9608,0,1,81,0,2,2,2,0,31889,117,30,1,116,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,-50.23977,59.677273,-2.749737848649058,1.0892203689160371
CLI9609,1,1,43,1,2,1,2,2,111546,179,50,0,516,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,6.0061274,28.054537,-1.2893668208050033,-0.09215160118989621
CLI961,0,1,43,0,2,1,6,2,35443,2043,30,0,545,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3,3.2952557,39.314957,0.88853224322893,2.129666924702439
CLI9610,0,0,46,0,2,0,2,1,27540,1678,30,0,207,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,-6.923681,-64.58854,0.17772496083360229,-0.8205004590727577
CLI9611,1,1,75,1,2,2,2,1,24406,7,30,0,182,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,-16.745924,68.50982,-1.967100239197098,1.113315311024959
CLI9612,1,0,33,1,1,0,1,2,27245,962,30,0,366,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.748512,-46.299877,1.30159408734941,-1.2738059664518617
CLI9613,0,0,35,0,1,0,3,2,31375,1353,30,1,262,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,55.953487,-59.38004,1.6533110268865627,-0.2797217857661408
CLI9614,1,1,47,1,2,0,1,1,106368,759,50,1,301,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,-42.10288,-73.31855,-1.4668116797430137,-1.428819985136403
CLI9615,0,1,44,1,2,2,2,1,37085,962,50,0,259,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,-6.401897,81.280594,-1.1854864518812183,0.9271970573341977
CLI9616,0,1,96,0,2,2,2,0,40548,72,30,1,328,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,-49.910366,57.545155,-3.1204089478752906,1.1295774789287891
CLI9617,1,1,47,0,2,0,2,1,36617,681,30,0,139,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-21.873957,-37.020386,-0.3637345052501796,-0.6153403720790297
CLI9618,1,1,53,1,2,1,3,1,124402,994,80,0,335,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-59.469265,-9.868768,-2.0537205813639794,0.2495076948714531
CLI9619,0,1,64,1,2,1,2,1,74931,1658,50,1,201,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,3,-21.951593,6.4208455,-1.3664583304727564,0.023298697958226283
CLI962,1,1,53,1,2,0,2,1,111430,935,50,1,225,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,-40.14419,-71.22611,-1.5038862546700718,-0.9576462157459313
CLI9620,1,1,57,1,2,2,3,1,50950,681,30,0,512,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,-11.352573,69.64074,-1.4621835817693087,1.4845457782653027
CLI9621,0,0,33,0,1,0,3,2,29027,1422,30,1,287,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,55.104736,-59.6233,1.752302655512504,-0.2775896475836246
CLI9622,0,1,58,1,2,0,2,1,102310,564,50,0,573,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,-40.652214,-70.96254,-1.6657209847991181,-0.9155032509965602
CLI9623,0,1,62,1,2,1,3,1,46364,974,30,0,580,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,-21.983139,44.688828,-1.0798079363007962,0.6472741805422177
CLI9625,1,1,31,0,0,0,5,2,30893,1376,30,0,339,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,54.804813,2.4153068,2.369152745007784,0.8501222714053311
CLI9626,0,1,67,1,2,1,2,1,85681,1326,50,1,340,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,-37.40714,20.322002,-1.7790138616128308,-0.03936559753766633
CLI9627,1,1,68,1,2,1,3,1,35691,1365,30,1,113,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,-8.71914,6.7393303,-0.8663339822091566,0.7172241347713003
CLI9628,0,1,54,1,2,1,5,1,33747,1482,30,0,538,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3,-12.3186035,44.335243,-0.3676943386834618,1.626078352550886
CLI963,0,1,86,0,2,2,2,0,41048,876,30,0,362,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,-50.32535,65.79342,-2.6903575781756963,1.0449378040841775
CLI9630,1,1,68,1,2,0,2,1,127836,564,50,1,329,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,-38.910652,-33.015587,-2.07600187694401,-0.9280503321647863
CLI9631,1,0,39,1,1,0,1,2,23343,1261,30,1,272,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,16.849361,-67.091644,1.4097583398294398,-1.219461662175423
CLI9632,0,0,53,1,2,0,1,1,44452,759,50,0,526,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4,-8.158699,-75.444916,-0.7996635050178424,-1.4027849297368755
CLI9633,0,1,40,1,1,1,3,2,56545,847,30,0,209,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,27.995674,47.038544,0.46773654987906177,0.6213729988449689
CLI9634,0,1,62,1,2,1,5,1,58868,1756,30,0,235,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-10.516793,44.807056,-0.7282051698679636,1.5567544045299446
CLI9635,0,1,73,0,2,2,2,1,93014,1287,120,0,468,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-89.69227,-12.931579,-2.934406814903759,0.5315821508889701
CLI9636,1,0,44,1,2,0,2,1,117330,847,50,0,99,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-21.446373,-87.47788,-1.219313348968858,-1.1303509805133007
CLI9637,0,1,63,1,2,1,2,1,44704,115,50,0,167,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,-26.099121,26.786299,-1.6922828932859475,0.10771352984686314
CLI9638,1,1,46,1,2,1,3,1,51259,642,30,1,196,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,-23.418196,40.70964,-0.8623639887324197,0.6278259777401124
CLI9639,1,1,39,0,1,0,3,2,27074,1882,30,0,187,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32.048332,-17.370174,1.6357415972837006,-0.13079124497924885
CLI964,1,1,51,1,2,0,1,1,80701,681,50,1,335,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,-32.697308,-63.01806,-1.3218550546984091,-1.3517742923514249
CLI9640,1,1,64,1,2,1,2,1,44322,1091,50,0,197,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,-37.704216,36.296474,-1.3547350683486301,0.07843866887268283
CLI9641,1,0,32,0,1,0,5,2,30036,1491,30,0,474,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,43.528362,-9.805731,1.8844838829783392,0.6382791164475212
CLI9642,1,0,29,0,0,0,1,2,30946,1167,30,0,591,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98.39974,-24.962545,2.1061661514627406,-1.2331397683401633
CLI9643,0,1,92,1,2,2,2,0,21013,1502,30,0,266,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-50.627743,70.21047,-2.3956096275302916,1.086006565100733
CLI9644,1,1,95,1,2,0,1,0,121583,1443,50,0,425,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,-43.22508,5.2661195,-3.0430234054086105,-1.4017308247849503
CLI9645,1,1,85,0,2,2,2,0,89330,1209,120,0,208,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,-103.13008,-8.031,-3.9184290355581526,0.5034101568848582
CLI9646,0,0,41,1,1,0,3,2,100442,1813,30,0,107,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,23.655357,-33.62039,0.841509149955066,-0.5245799257519917
CLI9647,1,1,81,0,2,2,2,0,92741,661,120,1,265,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,-99.66661,-4.4119997,-3.953856934787292,0.5544899260873206
CLI9648,1,0,30,0,0,0,2,2,22631,755,30,0,439,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,73.14135,-20.1052,2.013141782665869,-0.7586097992754656
CLI9649,0,1,62,1,2,0,1,1,52358,117,50,0,75,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,-25.642527,-58.003822,-1.4978895824128435,-1.2444683875387952
CLI965,0,1,29,0,0,0,4,2,23585,2996,30,1,199,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,81.015396,-5.554744,2.9909073157598947,0.33156225916762516
CLI9650,0,0,30,1,0,0,1,2,27981,1606,30,0,321,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,97.77859,-19.125622,2.2740735442305486,-1.2380759197854938
CLI9651,1,1,43,1,2,1,2,2,71284,1537,50,0,69,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,8.840173,32.106445,-0.3657588114297968,-0.025418026735606863
CLI9652,1,1,39,1,1,1,2,2,26320,755,30,0,235,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,28.911165,34.99548,0.7832864782772349,0.26869499551369347
CLI9653,1,1,73,1,2,1,2,1,26783,583,30,1,280,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,-11.7408085,6.897861,-1.279629114810398,0.2875490922480317
CLI9654,0,0,52,1,2,0,2,1,65804,1561,50,0,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-4.357104,-83.09251,-0.6083016692922206,-1.0036924520099886
CLI9655,0,1,40,1,1,1,2,2,127820,2043,50,0,384,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,16.158318,41.32304,-0.13756011403988133,-0.1852194496450133
CLI9657,0,1,61,1,2,1,4,1,71120,1756,80,0,40,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,1,-75.91016,-0.17069821,-1.411924397555235,0.8168884401799139
CLI9658,1,1,45,1,2,1,3,1,41339,916,30,0,374,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,3,-11.381291,10.4537945,-0.5287207097704193,0.6921661260880586
CLI9659,0,0,29,1,0,0,5,2,29942,1098,30,1,140,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,59.691975,5.792097,2.3815537143367727,0.6626163435582311
CLI966,1,0,29,0,0,0,7,2,23654,2237,30,1,111,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,53.40037,15.740407,3.1665822267876806,1.6591350021970155
CLI9660,1,1,79,1,2,2,2,0,31656,158,30,0,584,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,-50.23908,59.780758,-2.6833705329733815,1.0864542088141882
CLI9662,1,1,42,1,2,1,3,2,25560,801,30,1,360,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,12.695837,28.910421,0.2664695002748206,0.7422956426193005
CLI9663,1,1,79,0,2,0,2,0,54327,603,30,0,596,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,-38.846714,-7.6434283,-2.0625693900535604,-0.6812896624244186
CLI9664,1,0,34,1,1,0,4,2,29899,1537,30,0,369,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,8.747901,2.8886268,1.859314465122547,0.20181285203577073
CLI9665,1,0,45,1,2,0,1,1,99736,1997,50,0,524,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,-8.881932,-90.307724,-0.7345088744862963,-1.6024772456201182
CLI9666,1,0,28,0,0,0,2,2,21291,1305,30,1,230,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,87.69055,-24.238497,2.381750823503928,-0.7277046305322493
CLI9667,1,0,32,1,1,0,1,2,20427,1261,30,1,345,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,43.62547,-44.235126,1.5077509607899011,-1.265767481623772
CLI9668,1,1,91,1,2,2,2,0,40195,1287,50,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-57.592747,66.604614,-2.844843976181115,0.9509705258851834
CLI9669,0,1,56,1,2,1,4,1,36162,1013,30,1,171,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,3,-5.4623218,14.391496,-0.6087124250781555,1.1991665144052412
CLI967,0,0,41,1,1,0,1,2,31726,1445,30,1,389,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,17.1182,-64.24884,1.3397638487092238,-1.2462690281116453
CLI9670,1,1,44,1,2,0,2,1,73358,156,50,0,335,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,-26.58354,-61.410442,-1.1672568672095158,-0.8376323932097475
CLI9671,0,1,84,1,2,1,2,0,113801,1756,50,0,487,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,-49.524223,47.571217,-2.9311982725003665,-0.11883925176440077
CLI9672,1,1,32,1,1,0,4,2,29033,1008,30,0,410,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,39.944534,-23.67731,1.4601567482414501,0.3220713413919991
CLI9673,1,1,51,1,2,0,3,1,118556,896,80,0,183,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,-56.535885,-35.360435,-1.7342538149140543,-0.6260439614987682
CLI9675,0,0,51,1,2,0,1,1,120429,1365,50,0,409,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,-13.174479,-89.90388,-1.3316199279966114,-1.6326332703608448
CLI9676,0,1,81,0,2,2,2,0,55037,622,30,0,433,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,-51.47766,64.04548,-2.8092041278495183,1.0095324335765983
CLI9677,1,1,58,1,2,2,3,1,47778,1463,30,0,498,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,3,-3.8769407,75.46385,-1.0624272432407742,1.5161484104802851
CLI9678,1,1,69,1,2,0,1,1,65296,1756,50,0,532,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,-44.128094,-58.751587,-1.2045845932258201,-1.3253041216651227
CLI9679,0,1,54,1,2,1,3,1,30847,974,30,0,428,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,-24.184061,43.640305,-0.7203224220924658,0.6814638417724886
CLI968,0,1,83,1,2,2,1,0,120809,915,50,0,225,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,-66.808754,58.461708,-3.6325068605008273,0.2961274392099077
CLI9680,1,0,28,1,0,0,2,2,24778,1857,30,1,306,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,87.21635,-19.286533,2.5473372185300303,-0.7550036526846261
CLI9681,1,0,51,0,2,0,3,1,49428,1502,30,0,247,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-8.453197,-37.28639,-0.037992963794880596,-0.3381911834193756
