ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5
CLI8709,0,1,42,1,2,1,4,1982,2,65505,893,30,1,144,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI871,1,0,43,1,2,0,8,1981,2,37696,1192,30,1,324,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI8710,0,0,42,0,2,0,4,1982,2,46318,1445,30,1,306,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8711,0,1,47,1,2,0,1,1977,1,79588,896,50,1,106,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI8712,1,1,58,1,2,1,4,1966,1,72601,974,80,0,578,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
CLI8713,1,1,36,0,1,2,4,1988,2,27675,202,30,0,378,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI8714,0,0,33,1,1,0,1,1991,2,21117,732,30,0,251,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8715,0,0,24,0,0,0,3,2000,3,16496,2375,30,1,279,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI8716,1,0,36,0,1,0,4,1988,2,26078,1606,30,0,54,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI8717,1,0,23,0,0,0,8,2001,3,17796,2133,30,1,263,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8718,1,0,22,0,0,0,5,2002,3,20519,2513,30,0,63,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI8719,1,0,21,0,0,0,3,2003,3,19903,2892,30,0,324,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI872,0,1,29,1,0,2,7,1995,2,30342,1167,30,1,299,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8720,0,1,64,1,2,1,4,1960,1,26962,994,30,0,150,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8721,1,1,74,1,2,2,1,1950,1,43112,642,50,0,100,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8722,0,1,40,1,1,0,2,1984,2,80370,1836,50,1,337,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8723,0,0,33,0,1,0,1,1991,2,18609,1422,30,1,112,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8724,1,0,25,0,0,0,4,1999,3,21974,2409,30,0,251,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8725,0,0,46,1,2,0,1,1978,1,81930,1189,50,0,67,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8726,0,0,41,0,1,0,3,1983,2,104773,755,30,0,373,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI8727,0,1,64,0,2,0,4,1960,1,118573,1306,30,0,351,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI8728,0,1,29,0,0,1,2,1995,2,22913,1685,30,1,348,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CLI8729,1,0,43,1,2,0,2,1981,2,122393,1238,50,1,207,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI873,1,1,40,1,1,2,3,1984,2,82120,732,30,0,562,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI8730,0,0,25,0,0,0,4,1999,3,23168,1857,30,0,532,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLI8731,1,1,45,0,2,1,4,1979,1,91886,1744,30,1,309,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8732,1,1,29,0,0,0,3,1995,2,19486,3099,30,0,370,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI8733,0,1,28,0,0,0,3,1996,2,26245,2754,30,0,341,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CLI8734,1,0,21,0,0,0,4,2003,3,16596,1685,30,0,571,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8735,1,0,40,0,1,0,5,1984,2,28929,663,30,0,465,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI8736,1,0,32,0,1,0,4,1992,2,30237,1468,30,0,287,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8737,1,0,29,0,0,0,1,1995,2,29233,272,30,0,386,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI8738,0,0,86,1,2,0,1,1938,0,93616,1052,50,0,43,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8739,0,0,61,1,2,0,1,1963,1,45904,564,50,0,256,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI874,0,0,29,1,0,0,1,1995,2,31471,2685,30,1,311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI8740,1,0,29,1,0,0,3,1995,2,21175,1685,30,0,219,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8741,0,0,51,1,2,0,1,1973,1,35478,818,50,1,123,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8742,1,0,32,0,1,0,4,1992,2,25798,1422,30,0,144,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8743,0,0,40,1,1,0,1,1984,2,97169,1376,50,0,70,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8744,1,1,30,0,0,0,6,1994,2,31851,1261,30,0,532,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI8745,0,0,32,0,1,0,3,1992,2,24557,985,30,0,556,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLI8746,0,0,28,0,0,0,4,1996,2,20463,1305,30,1,245,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8747,0,0,33,0,1,0,6,1991,2,30618,1399,30,1,380,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI8748,1,1,50,1,2,0,2,1974,1,67705,1189,50,0,321,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI8749,0,0,23,0,0,0,1,2001,3,12925,2478,30,0,477,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI875,1,0,23,0,0,0,3,2001,3,19266,2202,30,0,198,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8750,0,1,45,1,2,2,1,1979,1,58384,893,50,0,107,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8751,1,1,42,1,2,0,1,1982,2,24701,1008,30,0,256,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8752,0,0,31,1,0,0,1,1993,2,21903,2066,30,0,138,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8753,1,0,36,1,1,0,5,1988,2,25605,709,30,1,328,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CLI8754,1,1,34,1,1,0,2,1990,2,23996,778,30,0,575,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8755,1,1,50,1,2,0,2,1974,1,41856,1365,50,1,131,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8756,1,1,52,1,2,0,5,1972,1,52931,1443,30,0,249,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI8757,0,0,43,0,2,0,1,1981,2,73023,1399,30,0,447,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8758,0,0,52,1,2,0,1,1972,1,25579,681,30,0,210,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8759,0,1,58,1,2,0,1,1966,1,52179,1111,50,1,262,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI876,0,0,50,1,2,0,1,1974,1,74155,1209,50,0,56,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8760,1,0,30,0,0,0,4,1994,2,30171,709,30,1,262,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI8761,1,1,41,1,1,1,2,1983,2,57476,1882,50,1,252,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI8762,0,1,68,1,2,1,3,1956,1,66153,1346,80,1,178,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8763,0,0,32,0,1,0,7,1992,2,24085,732,30,0,359,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CLI8764,0,1,56,1,2,0,1,1968,1,129258,681,50,0,479,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI8765,1,0,33,0,1,0,6,1991,2,23141,1169,30,0,213,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8767,0,1,96,1,2,2,2,1928,0,129958,994,50,1,376,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI8768,1,1,75,1,2,0,2,1949,1,65330,955,50,0,592,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI8769,1,1,92,1,2,0,1,1932,0,66162,583,50,1,208,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI877,1,1,50,0,2,1,4,1974,1,79280,564,30,0,332,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8770,1,0,24,0,0,0,9,2000,3,18589,1098,30,0,560,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI8772,1,0,23,0,0,0,3,2001,3,14187,1892,30,0,534,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI8773,0,1,98,0,2,2,2,1926,0,114025,622,120,0,297,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8774,1,1,80,0,2,2,2,1944,0,116046,779,120,0,405,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI8775,0,1,83,1,2,2,2,1941,0,71625,1052,50,1,326,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI8776,0,0,22,0,0,0,4,2002,3,16617,2064,30,1,282,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI8777,1,0,24,0,0,0,2,2000,3,18393,1236,30,1,285,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8779,1,1,69,1,2,1,1,1955,1,118464,1619,50,1,155,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI878,0,1,69,1,2,1,3,1955,1,104865,1209,80,1,365,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8780,1,1,51,1,2,1,3,1973,1,127150,1541,80,1,131,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI8781,1,1,64,0,2,1,2,1960,1,51238,1697,30,0,153,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8782,0,0,45,1,2,0,3,1979,1,68089,1974,30,0,495,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI8783,1,1,46,1,2,1,2,1978,1,92207,1111,50,0,220,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8784,0,1,47,1,2,1,2,1977,1,58498,661,50,1,160,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8785,0,0,54,1,2,0,1,1970,1,126488,1639,50,1,329,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI8786,0,0,44,1,2,0,1,1980,1,43943,202,50,0,433,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CLI8787,1,1,58,0,2,2,2,1966,1,81000,1443,120,0,441,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI8788,1,1,40,1,1,1,2,1984,2,129108,1813,50,0,368,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8789,1,1,55,1,2,0,2,1969,1,53185,1033,50,1,182,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI879,0,0,50,1,2,0,1,1974,1,128329,1072,50,0,240,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8790,1,1,46,1,2,0,1,1978,1,29425,1306,30,1,208,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8791,1,0,33,0,1,0,4,1991,2,20091,1491,30,1,162,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8792,1,0,32,0,1,0,5,1992,2,31827,1606,30,0,273,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8793,1,0,31,1,0,0,2,1993,2,22339,1905,30,0,502,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI8794,1,0,30,1,0,0,4,1994,2,27898,1376,30,0,149,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8795,1,0,54,1,2,0,1,1970,1,49100,1639,50,0,562,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI8796,1,0,35,1,1,0,1,1989,2,24983,962,30,1,375,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI8797,1,0,28,1,0,0,3,1996,2,29064,1961,30,1,356,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CLI8798,0,1,69,1,2,0,1,1955,1,60521,1502,50,0,476,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI8799,0,0,46,1,2,0,1,1978,1,54169,1561,50,0,556,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
CLI88,1,1,57,1,2,1,3,1967,1,38323,857,30,0,245,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI880,0,1,30,1,0,2,2,1994,2,19028,1238,30,1,330,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI8800,1,0,34,1,1,0,1,1990,2,25980,1376,30,1,351,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8801,1,1,78,1,2,2,2,1946,1,28587,857,30,0,532,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI8802,1,0,22,0,0,0,5,2002,3,19736,3065,30,0,325,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI8803,1,0,24,0,0,0,4,2000,3,17547,303,30,0,79,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8804,0,0,32,1,1,0,5,1992,2,22467,1491,30,0,479,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI8805,1,1,52,1,2,0,3,1972,1,94880,1541,80,0,281,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8806,1,1,47,1,2,1,3,1977,1,114510,837,80,1,175,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8807,1,0,35,1,1,0,3,1989,2,28262,755,30,0,145,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8808,1,1,52,1,2,1,2,1972,1,56092,1052,50,0,270,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8809,1,0,51,1,2,0,1,1973,1,82655,16,50,0,187,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI881,1,1,52,0,2,0,7,1972,1,93455,1306,30,1,324,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI8810,0,1,45,1,2,1,2,1979,1,89910,156,50,0,367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI8811,1,1,41,1,1,1,2,1983,2,53819,1376,50,0,509,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLI8812,1,1,44,1,2,1,2,1980,1,120610,1813,50,1,373,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI8813,1,1,66,1,2,1,4,1958,1,94872,661,80,0,323,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI8814,1,1,51,1,2,1,6,1973,1,77473,74,30,0,109,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8815,0,1,40,1,1,2,4,1984,2,128140,1537,200,0,110,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8816,0,0,42,0,2,0,1,1982,2,56941,1031,30,0,449,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI8817,0,1,35,0,1,0,5,1989,2,23073,1353,30,0,263,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI8818,0,0,45,1,2,0,1,1979,1,46186,1307,50,0,390,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI8819,1,1,62,1,2,0,3,1962,1,30361,1502,30,0,438,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI882,1,1,40,1,1,1,4,1984,2,75768,87,30,0,257,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8820,1,1,34,1,1,1,2,1990,2,31273,1721,30,1,257,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8821,1,1,50,0,2,0,2,1974,1,103018,681,120,0,315,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI8822,1,1,76,1,2,1,3,1948,1,42869,1189,30,1,313,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI8823,1,1,41,1,1,0,2,1983,2,44928,916,50,0,195,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI8824,1,1,52,1,2,1,4,1972,1,98273,72,80,1,217,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8825,0,1,57,1,2,1,3,1967,1,90863,1463,80,1,386,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI8826,0,1,63,1,2,2,3,1961,1,34258,1482,30,1,140,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8827,0,0,55,1,2,0,1,1969,1,117832,1404,50,0,469,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI8828,1,1,30,0,0,1,2,1994,2,30297,179,30,0,466,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
CLI8829,0,1,50,1,2,2,3,1974,1,91322,1267,80,0,300,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI883,1,1,54,1,2,1,2,1970,1,128179,1717,50,1,329,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI8830,0,0,33,1,1,0,2,1991,2,23397,939,30,0,582,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI8831,1,1,50,1,2,0,2,1974,1,96707,818,50,0,144,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8832,1,0,33,0,1,0,4,1991,2,31967,1698,30,0,285,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8833,1,1,34,1,1,1,3,1990,2,18732,179,30,1,205,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8834,0,1,50,1,2,1,4,1974,1,37038,115,30,1,241,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8835,1,1,74,1,2,2,2,1950,1,83969,158,50,0,120,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8836,1,1,84,0,2,2,2,1940,0,24057,1248,30,0,335,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI8837,1,1,76,1,2,0,2,1948,1,92418,1033,50,0,413,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI8838,1,1,91,0,2,0,2,1933,0,35129,818,30,0,376,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI8839,1,1,42,1,2,0,2,1982,2,69324,1261,50,0,129,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI884,1,0,28,0,0,0,4,1996,2,22505,1995,30,0,263,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI8840,1,1,40,1,1,0,1,1984,2,61829,1606,50,0,402,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI8841,1,0,45,1,2,0,2,1979,1,48405,1997,50,0,589,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
CLI8842,0,1,76,0,2,0,3,1948,1,82522,994,30,0,41,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8843,0,0,36,1,1,0,3,1988,2,18111,1376,30,1,283,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI8844,1,0,42,1,2,0,3,1982,2,129350,1974,200,0,479,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI8845,0,1,53,1,2,1,2,1971,1,116264,1404,50,1,179,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI8846,1,1,56,1,2,1,2,1968,1,101691,994,50,0,412,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
CLI8847,1,1,62,1,2,2,2,1962,1,103138,1365,50,1,344,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI8848,1,1,63,1,2,1,3,1961,1,36460,994,30,0,460,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI8849,0,1,54,1,2,1,3,1970,1,35804,1619,30,0,460,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI885,1,0,35,0,1,0,7,1989,2,30499,1238,30,0,203,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI8850,1,0,33,1,1,0,3,1991,2,29110,2066,30,1,146,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8851,0,1,44,1,2,1,2,1980,1,82870,87,50,0,363,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
CLI8852,0,0,33,1,1,0,1,1991,2,25454,133,30,1,323,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8853,1,1,42,0,2,1,2,1982,2,109561,1491,120,1,390,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI8854,0,0,34,1,1,0,5,1990,2,20084,1721,30,0,344,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8855,1,0,36,1,1,0,2,1988,2,26515,179,30,0,66,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8856,1,0,55,1,2,0,2,1969,1,51869,1209,50,0,138,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8857,1,1,57,1,2,2,3,1967,1,57169,1737,80,0,424,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CLI8858,0,1,43,1,2,1,1,1981,2,84900,133,50,0,432,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI8859,1,1,80,1,2,2,2,1944,0,46908,1619,50,0,138,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI886,1,1,45,0,2,2,3,1979,1,96400,179,30,0,241,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8860,1,1,51,1,2,1,3,1973,1,24584,603,30,0,432,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI8861,1,1,55,1,2,0,2,1969,1,97120,115,50,0,430,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI8862,1,0,33,0,1,0,6,1991,2,26704,1928,30,0,61,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8863,0,1,66,1,2,1,2,1958,1,80196,1189,50,1,214,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI8864,0,1,43,1,2,1,2,1981,2,60525,1238,50,0,528,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8865,0,1,65,1,2,1,2,1959,1,99235,16,50,0,568,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8866,0,1,56,1,2,1,2,1968,1,58978,818,50,0,600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI8867,0,1,44,1,2,1,2,1980,1,129656,1169,50,0,319,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8868,1,0,25,0,0,0,3,1999,3,19041,2202,30,1,329,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI8869,1,1,58,1,2,1,4,1966,1,49516,1365,30,0,69,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI887,0,1,55,1,2,1,4,1969,1,120880,158,80,0,85,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI8870,1,0,35,0,1,0,5,1989,2,29241,1583,30,0,239,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI8871,1,1,57,1,2,2,4,1967,1,25222,1287,30,1,380,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI8872,0,0,34,1,1,0,1,1990,2,27672,985,30,0,234,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
CLI8873,1,0,33,1,1,0,4,1991,2,20343,156,30,0,436,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI8874,1,0,28,1,0,0,3,1996,2,29929,1581,30,0,341,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI8875,1,1,44,1,2,2,4,1980,1,53450,1238,30,0,184,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI8876,0,0,30,1,0,0,4,1994,2,31722,893,30,0,535,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CLI8877,1,1,67,1,2,0,2,1957,1,128676,994,50,1,125,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI8878,0,0,36,1,1,0,1,1988,2,28907,1514,30,0,274,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI8879,1,0,31,1,0,0,4,1993,2,20323,1951,30,1,107,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI888,0,1,69,1,2,2,2,1955,1,65345,1267,50,0,504,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
CLI8880,0,1,53,1,2,1,2,1971,1,39678,1737,50,1,390,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI8881,0,1,80,1,2,2,2,1944,0,34960,564,30,1,259,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
